listing_id,id,date,reviewer_id,reviewer_name,review_scores_rating,comments
78143,221819367,2017-12-27,61365634,Jason,100,"Julie  is  a  nice  host  !  she  gave us  a lot  of suggestions  where  to  go, and  the information is  very  useful. Her house  is  clean and  tidy .hope  to  come back  and  stay more time!"
78143,3811286,2013-03-17,5369510,Jason,0,"Julie's place was great. We only stayed in one of the rooms, which was very comfortable. Plenty of space,  comfy bed, large bathroom with good shower. No problems with street parking. Julie was very friendly and helpful, and her dogs are very cute! Great location for places to eat and access to train. Thanks Julie"
74959,67698098,2016-03-30,20981729,Jason,99,"Linda is a great hostess.  She is warm, relaxed and gracious.  She has an amazing group of friends who are all lovely and welcoming. The accommodation is extremely comfortable with an absolutely wonderful shower, nice linens and good bed.  The neighborhood is great.  There is a really nice beach just down the block and a good selection of stores and restaurants within easy walking distance.  Access to the CBD is a short and pleasant tram ride away.  Staying with Linda was a great experience, this accommodation makes a perfect base for exploring Melbourne."
189434,90446840,2016-08-01,52558683,Jason,0,"Location convenient to the university of Melbourne and Lygon Street. Great unit, great value, good access to parking.

Enjoyed my stay, not trouble at all with communication or accessing the apartment."
241263,57638965,2015-12-28,46058416,Jason,98,"Lovely apartment in an excellent location, (with underground parking). Gloria is very accommodating and you will feel right at home from day one. 
If you are interested in staying in a quiet neighbourhood with easy access to Melbourne's downtown/airports, then you need look no further. 

"
74548,336892800,2018-10-15,199080,Jason,100,"Mario's place was fantastic - centrally located, convenient to walk everywhere, and the room was very clean and quiet for a comfortable stay. Highly recommended!"
51592,215620190,2017-11-30,552874,Jason,98,Stay here if you can! Michelle's space is unique and makes you feel like you're really living in Melbourne.
150729,163468864,2017-06-24,131292126,Jason,96,Thanks Ramona you were an amazing host
240410,255881760,2018-04-22,74973863,Jason,98,"The reviews speak for themselves. Great apartment, great host, great location."
307630,1606827,2012-07-01,854678,Jason,100,"We had a great stay with Sharyn in Melbourne! Sharyn was always lovely and helpful to us, her house is very cool and comfortable, and Roger was as chilled out as we were lead to believe :) Would definitely recommend! "
227028,1011867,2012-03-18,455071,Jason,94,We spent 2 nights in this lovely modern apartment just before our wedding. Absolutely loved the decor and design of the place. The location is as central as you can get in Melbourne and Dan has a list of some of the better shops/restaurants nearby. The WiFi worked flawlessly for us... Highly recommend this place! 
161033,1173185,2012-04-23,1625476,Jason,98,"We were looking for a one night escape from the city, and Karen's cabin was perfect. Its in a great setting, very quiet and fully self contained with everything we needed. Karen kindly provided breakfast and late checkout to make our stay as relaxed as possible. The nearby area is amazing - we went our for dinner at DeBortoli's nearby, and the next day worked it off by going for a bike ride around the Toolangi forest which was stunning.
What a great short break! "
150729,66063253,2016-03-19,16110631,Jason And Jo,100,"Ramona's home is lovely and she is a very welcoming host.
It is brilliantly located close to everything around Fitzroy, yet far enough off the main roads that it is lovely and quiet.

I highly recommend staying here.
"
307630,53195138,2015-11-06,16110631,Jason And Jo,0,Sharyn was very welcoming and her warehouse apartment is an amazing location. Had a great stay.
241263,309876056,2018-08-19,13675836,Jason And Shobhna,0,"Gloria went above and beyond to make my stay as convenient and comfortable as possible. The room is private and well equipped and she is a genuinely friendly, welcoming and caring host. I got some great local tips for touring Melbourne and she saved my bacon with some extra warm clothing to battle the cold winter chill. Highly recommend staying here!
"
47100,6976056,2013-09-01,8441070,Jasper,100,"Had a great stay! Lovely people, very accomodating and trusting. Room was beautiful too, and comfortable. Would defiantely recommend staying here, especially if you are a vintage lover."
72576,86649818,2016-07-17,77311848,Jasper,96,Perfect
10803,255909650,2018-04-22,163523483,Jasper,86,Very quirky apartment with the team stop conviently located just outside the door making traveling to and from the city easy
150729,211702951,2017-11-13,5459035,Jastin,92,Amazing place. Amazing host. Amazing location. I cant recommend enough.
62606,2033729,2012-08-19,2666466,Javier,80,"Thank you Loreta for hosting us during this last week. It was very interesting talking to you about cultural differences between Europe and Australia and also sharing a fantastic dinner time with André and Noemi. If ever we stay in Melbourne, we would like to keep in contact."
150729,3487019,2013-02-06,1456096,Jay,0,"During my month long stay with Ramona, she has been a fantastic host that is always positive and willing to help and accommodate your needs. Her place is wonderfully decorated, spacious with a touch of modern and vintage. She also has an amazing taste in movies and music for the times I have lazed around the house! And the daily muffins and bread she constantly shares with her guests is a must do -delicious! "
363278,361585798,2018-12-23,30565273,Jay,100,Great location and welcoming host.
268849,126193434,2017-01-09,12249768,Jay,97,"Mia's place is a very modern apartment 
Strategic location in South Yarra and close to all the shops especially along the Chapel Street 

Nice view from the balcony ,level 15 and the place is so neat and well organised 

Definitely highly recommended whether you are in Melbourne for holiday or business "
307615,5631358,2013-07-09,7156874,Jay,100,"Sharyn was great to stay with very nice and great hospitality, was in a good location close to everything needed.. Room was very good comfy bed warm and clean and the was bathroom clean.. "
283257,174732808,2017-07-27,33877137,Jay,99,"We loved staying at Lulu's place - so close to fabulous food and shopping, but still very quiet and private.  Lulu made sure we had everything we needed for a comfortable stay, and we were all impressed with the quality of the provisions - especially the selection of teas and the gorgeous toiletries in each bathroom.  We were given an extra bed, and stacks of blankets - another example of Lulu's thoughtfulness.  We can't wait to come back and stay here again."
210568,139903691,2017-03-26,101200474,Jaya,97,"Really enjoyed our stay at Ian's. Was so convienent being right across the road from the train station, so extremely easy to get to CBD and trains run 24 hours on Weekend, so no need to worry about getting back. Ian was extremely welcoming and made us feel so at home, and gave us lots of help and tips during our stay!"
297350,343794222,2018-11-01,218890309,Jaycob,99,Awesome place to stay recommended to anyone down the area very affordable location and accurate and fun vibes all around :) loved my stay will be back
66754,213744237,2017-11-22,17576002,Jayde,80,What a gem! My partner and I loved our stay at Frank & Vince's apartment. The first thing you notice when you walk in is how unbelievably clean it is - my mother (who I swear has OCD) would be impressed if she stayed. Thanks for having us and we'll be back if given the opportunity.
74715,36588489,2015-06-29,35596944,Jayden,92,"Walter, Amanda and Jimmy made me feel very comfortable in their beautiful warm home :). 

Highly recommend this BNB; it was of great value to me to get my footing while travelling alone to Melbourne for the first time. The accommodation is ideally located with public transport at your door and a 7/11 across the road to purchase and refill your myki. I couldn't ask for more. Thanks guys!"
247006,249255252,2018-04-02,43996195,Jayesh,90,The place is excellent and Chris is very easy to stay with. Helpful suggestions if you need it and my partner and I felt very comfortable
108032,148483486,2017-04-30,66272370,Jaylee,99,"A wonderful studio apartment. Perfect location for exploring Melbourne CBD. Step outside the door and you're instantly in the heart of it all. Restaurants, bars, The Yarra, Federation Square... all in walking distance.

Check in was so easy with Malcolm meeting us onsite. You wont get a better host. The bottle of wine and other extras just top it off!! 

Would definitely recommend !! "
297350,189468059,2017-09-01,32000528,Jaymes,100,"Brilliant hosts, their place was decorated amazingly. We felt right at home and loved their friendly dog Romeo. Couldn't have asked for more. Would book again in a heartbeat."
150729,205304915,2017-10-22,2059281,Jayne,94,A very high-quality experience in an excellent location. Thanks Ramona!
315513,424532611,2019-03-17,248552452,Jaynil,95,It’s a nice place to chill and relax!! The decor of the house is very artistic.. overall a very good place..
161033,26335733,2015-02-09,7852600,Jayson,100,Fantastic self contained bungalow/hut in great location. Karen was very nice and the private room had everything covered after a day wine tasting in the yarra valley. We saw beautiful wallabies out the front of the room. Very happy with the place and perfect for a nice relaxing getaway. 
256186,33073952,2015-05-25,27617074,Jaz,0,"What a great pad! Perfect location, very well appointed and Hoang made sure we had everything we needed (including some great restaurant/bar recommendations!)"
111001,346221645,2018-11-07,23352466,Jazmine,99,Great experience ! I loved meeting yulia and I hope to see her again
283257,472095942,2019-06-19,23352466,Jazmine,100,"Lulus house was much better than I had expected ! We really loved the quirkiness of the house but that it was also very clean and warm. Location is excellent if you like Fitzroy, which is my favorite spot in Melbourne"
244952,27717254,2015-03-10,6549557,Jean,0,"A little gem of a place, in a fantastic location. It is such a great place from which to access the city & the fabulous suburb of Fitzroy. 
It was really lovely to get to stay in such a homey, cosy little place & to be able to get around easily. I enjoyed my short stay in this clean, nearly furnished flat. It was lovely & there is everything that is needed for a wonderful stay away from home. I would definitely recommend this place for anyone who needs a convenient & comfortable place to stay right in the heart of Fitzroy & just a short walk away from Melbourne city proper."
16760,9289469,2013-12-18,10542585,Jean,91,Colin and Cheung were very pleasant hosts and made me feel at home. They offered good advice and information as to where to go and what to visit; and their place is a walking distance  to the beach. I would recommand their place to everyone.
72576,94162534,2016-08-15,6358464,Jean,95,"Glad to be back again staying at little George street with Ramona. Ramona is always welcoming & her place is simply awesome, my home away from home when I visit Melbourne. Can't wait for my next trip "
74715,1039856,2012-03-25,1715053,Jean,98,"If you like quaint little towns with great restaurants and streets bursting with lavender and gorgeous flora, then Northcote is the place for you! Walter and Amanda were absolute delights :) From the moment I walked through their door jet lagged as all get out, Walter offered me a cup of tea and he and his partner sat down and gave me the scoop on the beautiful place they call home. These hosts are warm and personable and they share a lovely home which is situated just a train ride from Oz. You are walking distance to high street which has restaurants, shopping and pubs and there's even a bike if you wish to ride into town. Amanda and Walter are very caring individuals, although I came right when she was on her way off to Europe Walter's daughter Caitlin was very warm, and I made best friends with their sweetheart of a dog Sugar :) Walter and Amanda were super welcoming and I would highly recommend staying with them if you are visiting Melbourne. This was my first Air bnb experience and I am extremely happy that I was able to share it with them :)

Cheers and thanks again for a wonderful trip :)"
76867,56714282,2015-12-17,25459797,Jean,91,"Judy was so welcoming to my sister and myself. She asked us to make ourselves at home in the apartment. She provided towels, toiletries, sun tan lotion, after sun lotion, shampoo, conditioner and shower gel and other toiletry items. We thoroughly enjoyed our stay with Judy. She was very helpful in advising where to eat, what to do and how to get around.
The location of the apartment was very good, ver close to tram stops.
The apartment more than met our expectations. It was great. 
"
72576,4970094,2013-06-04,6358464,Jean,90,"Ramona's Little George Street offers very comfortable accommodation for the design savy & environmentally conscious. Located in the thick of Fitzroy's buzzing cafes, restaurants, bars, galleries & my absolute favourite- the vintage industrial antique stores, there is a lot to look forward to... Meeting the warm & friendly host Ramona added to my experience... Always will be my first choice to stay on future visits to Melbourne"
72576,473539840,2019-06-21,6358464,Jean,0,"Staying at Ramona's place as always is a treat, even in the chilly Melbourne Weather. This was my forth stay at Ramona's & I always look forward to staying & seeing what new collectibles she has sourced since the the last visit. Always warm & inviting & happy to share her local knowledge about where to go & whats new to eat & drink. This has become my place to stay whenever I come to Melbourne, I'm sure it will become your too"
256186,14690398,2014-06-24,14838242,Jean,100,"Thank you to Michael and Hoang for being such generous and accommodating hosts for our 10 night stay. The apartment was modern, spacious and well stocked with everything a family with a toddler, or young child could need. It was so nice to come back after a long day out to this little home away from home. Perfectly located with convenient access to stores, the CBD and major freeways, this really made our trip easier as we could get to where we wanted faster!"
72576,18418475,2014-08-26,6358464,Jean,96,"This is my 3rd visit to Ramona's place. Ramona is always smiling & happy to help out with anything, especially if it is food, well Melbourne related. I loved the comfy flannel sheets on the bed with the emergency hot water bottle, which is perfect for the freezing Melbourne winters. I love the assortment of breads & teas available each day when you dont feel like venturing out or if you are on a budget. Venturing out you'll find everything you need a short walk or tram ride away.
Simply Ramona's place is a home away from home & I'll certainly be staying there again on my next Melbourne adventure. Hopefully it will be a summer visit"
43429,59030539,2016-01-06,21240494,Jean Charles (JC),0,"We had a great time at Allan and Lizzie's place. The kitchen, the barbecue and the large covered terrace with seating for 6 to 8 allowed us to entertain our children during our stay.
The location close to the Chadstone mall is great as long as you have a car. There is a convenient IGA store and bottle shop 300 meter down the road.
Thank you both for being good hosts and making sure the apartment was in mint condition."
74548,62484056,2016-02-15,1280003,Jean Durran,100,"Fabulous entrance and very good security
Mario made access so easy to his great apartment, even though he was not there, 
I really felt welcome
Easy to find ones way around either by tram or on foot, Mario supplied lots of information about Melbourne
I loved the artificial grass on the balcony, great underfoot
Mariohas outdone himself with the extras I the bathroom - much appreciated



 by



"
315513,14495974,2014-06-20,16839991,Jean-David,79,A great night in this place and ryan is very friendly
38271,9400622,2013-12-27,6942598,Jean-Marc,94,"We were staying with them for 3 nights over Christmas.
We had a pleasant stay. The place was comfy, peaceful and quiet."
43429,742648,2011-11-25,927121,Jean-Pierre,0,"We staid 2 nights  at the end of November at Allan's. The studio was perfectly presented, clean and welcoming. Allan's left us with breakfast and chocolates and drinks... in the fridge so we had everything we needed. There is nothing much to stay but a fantastic place to stay. I would recommend it to anyone looking for a short or long term stay in the suburb of Melbourne. Thanks Allan for everything."
323280,25885757,2015-01-28,17134868,Jeanette,0,Thank you to Fay for a very enjoyable stay with lots of insights into the area of Armadale. A great host.
108032,9970984,2014-01-22,7924772,Jeanette,93,Very well situated as so close to all good things in central Melbourne and restaurants and tram to Melbourne Tennis Centre.  Very comfortable with everything you need.  
297350,8997973,2013-12-01,9345377,Jeanne,99,"Excellent stay in Ryan and Rhiannon's house!
They welcomed us like friends, It's Great!
Nothing to Say, everything is fine. Ryan cooked us great meals also. They are adorable, you Can go there with closed eyes."
161033,295116279,2018-07-23,83435175,Jeanne,98,Peaceful and charming place to stay. Lovely hospitality and very private. Definetly  my home away from home in the Yarra Valley.
232088,203033854,2017-10-14,143839036,Jebran,91,Mal has a wonderful place with all amenities and I would recommend it 100%.
74715,9114604,2013-12-08,9437553,Jedda,94,"Walter and Amanda and wee James were great, the room was comfy and clean and the garden was lovely to relax in. They went out of there way to help when I ran into trouble. Will definitely stay again! "
310594,110829849,2016-10-28,26439343,Jeff,96,"Bridget's place was cozy and very convenient. She was very communicative and left us plenty of ideas of what we could do in the area (which were all great!). Great area with tons of shops, restaurants, and bars within walking distance."
247006,143261049,2017-04-10,44514319,Jeff,98,"Chris's home is a fantastic & comfortable place to stay, central to a wonderful part of Melbourne and perfectly located for a spin down Beach road. Or perhaps a coffee at one of the nearby cafes/restaurants or even a stroll up to the city. A great spot indeed.

Chris is a knowledgable, well travelled and easy going host whose impressive & broad array of breakfast supplies guarantees a perfect start to the day too.

I thoroughly enjoyed my stay here and would stay again without hesitation."
72576,91779998,2016-08-06,15357196,Jeff,96,Great location. Cute apartment. Ramona was very friendly and helpful. 
67211,26491193,2015-02-14,24608588,Jeff,100,Kate is a very friendly and elegant hostess. Her place is cozy and on a very good location. I have had a very good experience during my stay.
227028,114622237,2016-11-19,12683316,Jeff,91,This is a great spot in the heart of Melbourne. Very comfortable and Dan was a pleasure to deal with. I wouldn't hesitate in recommending to a friend
108032,9646712,2014-01-04,10126343,Jeff,100,"We absolutely loved our time in Melbourne, and being able to stay in this apartment was really key to our experience.  Malcolm and Tracey were very gracious hosts and the apartment was exactly what we needed.  You cannot beat the location in downtown Melbourne—it’s in a great part of the city with tons of good bars, restaurants, cafes, and shopping just right out the door.  Collins St. provides excellent access to the trams and it was dead simple to get to Southern Cross station, and from there, to and from the airport.  

The apartment itself is a very nicely appointed, clean, and spacious studio.  We thought the bed was really comfortable, the living area/television area was nice to relax in, the kitchen area was handy, the AC worked great (though we didn’t need to use it much as we lucked out with the weather), and the bathroom was very spacious.  There was also free wifi and our hosts let us use their computer too which was a nice touch.  Overall we had a really great time and we would definitely recommend this apartment to other travelers (singles or couples) who would like to spend several days in the city.  
"
268849,272687727,2018-06-04,18298361,Jeff,97,"We have spend a few hours and a night at the apartment. Lovely place, beautifully decorated. Met Mia she is great! very easy to deal with and helpful. Recommended a nice restaurant for us to check out. Comfortable bed and a nice size shower. Cheers"
108032,3144774,2012-12-24,3773980,Jeff,97,"We stayed the week before Christmas.  The location in downtown Melbourne is perfect, close to any activity you would want to go to on foot.  Malcolm also gave us some great hints on things to do (Wednesday Night Market) that were great.  

"
241263,27955875,2015-03-15,738619,Jeff,94,We thoroughly enjoyed our stay at Gloria's. The location was great - a short tram to the city + it was close to Brunswick where our friends were staying. The room is private and clean with an ensuite bathroom and small patio. Gloria was very generous and had some great breakfast stuff available. Thanks for having us in your beautiful home!
78143,1935952,2012-08-09,3108306,Jeffery,100,"Excellent location, close to transport and a great suburb. Convenient location to food and shopping. Beautiful house and really comfy beds."
74548,150426615,2017-05-07,124333412,Jeffrey,100,"Couldn't fault the place.  First timer to AIRBNB & was so impressed at the ease of the entire experience - from reading reviews, confirming to arrival, was so seamless.  Unfort I didn't meet Mario who was away all weekend, but met his gf Haylee who kindly greeted me on arrival.  Place was faultless, room was exactly what I needed, comfy comfy bed & your own ensuite & surprisingly quiet given city living :)  what more could you ask for!?

big thank-you mario & haylee for a great first time experience & highly recommend this place if you're after a central location & within walking distance to everything in the CBD...thanks again & hope to be back next time i'm in your amazing city :)"
280698,364569316,2018-12-30,46659392,Jeffrey,97,Excellent location
72576,104229614,2016-09-25,1608296,Jeffrey,97,"Ramona was very helpful with tips to enjoy the fantastic Fitzroy vibe, loved being so close to Gertrude and Brunswick streets. Gorgeous place to stay, beautifully decorated. Highly recommended."
284210,341847070,2018-10-28,131221211,Jeffrey,97,"Really great location!!! A++ host. Would definitely stay here again due to the access to the CBD, the bars and shopping near by. The place was clean and all amenities are as advertised. Couch was big and comfy and so was the bed. The internet and tv worked great. The balcony was cozy as well. Easy to fetch an Uber or cab as well, but as mentioned, everything you need is within walking distance."
227028,326665556,2018-09-22,42737532,Jeffrey,97,The apartment was very nice and beautiful but pls be aware that the communication with host and team might be a little bit hard
150729,98759926,2016-09-01,53511532,Jeffrey,0,"The property is located perfectly to allow you to live like a local. A great area to walk around. Tons of restaurants, cafes, and shops nearby and the MCG and Melbourne Museum are within walking distance. Very cool area that felt very safe."
310594,416678252,2019-02-24,184185329,Jeffrey J,0,AAA+ must stay place
16760,3704923,2013-03-05,325766,Jehan,98,Our stay was wonderful and the apartment was perfect. The location has easy street parking and was walking distance to St. Kilda nightlife.  I would definitely stay here again.
256186,59832552,2016-01-16,37086798,Jemima,94,"Gorgeous unit, very clean and great location. "
51592,72265517,2016-05-01,7432719,Jemma,91,"Fantastic location and great apartment! Everything we could have needed was there - and more. We were able to walk everywhere we needed and really enjoyed strolling the nearby lanes. 
Michelle was very flexible in arrival and departure times and a wonderful communicator. 

"
363278,2540946,2012-10-08,3502986,Jen,97,"Alan is a wonderful person and a fantastic host. I would highly recommend staying at Tiny Bluestone Cottage anytime :) Alan is extrememly kind and considerate, and the cottage is welcoming and quaint. Plus Jack (the dog) and Amy (the cat) add extra character and comfort to an already lovely environment. 
Whenever I visit Melbourne I hope to stay with Alan again! "
72576,475204950,2019-06-24,202158841,Jen,100,Amazing.
80986,470092129,2019-06-15,70061056,Jen,93,Great little Richmond apartment.
268849,20202715,2014-09-25,13210291,Jen,0,Mia was very quick to response and very helpful. I booked the unit for my colleague and he enjoyed his stay at Mia's place. Highly recommended!
67211,5551606,2013-07-05,161701,Jen,99,"My husband Jos stayed with Kate and said it was the perfect location in the beautiful suburb of Kew.  Very close to the tram stop and easy access to the city.  Kate was the perfect host, a great conversationalist and happy to help out with suggestions.  The room was lovely and clean and had everything he needed.  We will definitely stay with Kate again!"
72576,4079569,2013-04-08,872960,Jen,97,"Ramona's place is in the perfect location for someone travelling to Melbourne without a car. It's just off Gertrude st (we found our favourite lunch spot here), and is close enough to walk into the city, or to Brunswick st! There's at least 2 tram lines that are super close by if you don't feel like waking too. The house itself is beautiful and you certainly have some privacy being on your own level. We really enjoyed lazing about on the balconies on the 2nd floor after a long day walking around the city. Ramona was a great host. Very willing to help us out with directions etc, but also gave us privacy and mostly left us to our own devices. She also brought home yummy muffins and bread from the local bakery!!! :) We had such a great stay, thank you. "
38271,3340598,2013-01-13,4377922,Jen,94,"What a great find!  Daryl and Dee thank you so much for being so welcoming and such delightful hosts.  We wished we didn't have to go so quickly.....we could have chatted for hours I'm sure!  The accommodation exceeded our expectations.  So hope we can get back there one day.  We wish you every beautiful thing in life and pray the Lord continues to bless the work of your hands.  Jen, Graham and Ebony"
74548,1682793,2012-07-11,2338112,Jeneen,94,"The room was nice, clean and very comfortable. Mario is an excellent host. "
363278,167458613,2017-07-07,7311102,Jenene,99,"My stay with Alan was wonderful, he is the perfect host who took care of me during my stay.  Freshly cooked breakfast and cakes were waiting for me.
Very comfortable and cosy bedroom with everything you could need.  Transport virtually on your doorstep and parking right outside the cottage.
I couldn't have picked a better place to stay, would definitely recommend and stay again, thank you Alan, your a real gem."
150729,11218642,2014-03-25,631555,Jenn,97,"This was the perfect place to stay during my time in Melbourne!  Ramona's home is right in the heart of Fitzroy (the best neighborhood, in my opinion!) within a short walking distance of all the best cafes in the city.  The place is lovely, full of wonderful vintage details and little extras that made it a truly special place to call home for a few nights.  Ramona is a very attentive host and made sure I found my way there easily, and even helped call me a cab upon departure!  My room was as described and very comfortable.  Highly recommend staying here!"
189406,364986600,2018-12-31,13130102,Jenna,99,"The space was lovely, clean and stylish. The apartment is in a great location; on a quiet street but close by to local bars and cafes. Danielle and Ruth were communicative, responsive and kind to deal with. The check-in process was a breeze, and I would happily stay in the apartment again or recommend it to a friend."
161033,168106112,2017-07-09,50668871,Jenna,97,"We had a lovely stay, nice and quiet with an abundance of wild life, Kangaroos, Kookaburra and parrots."
47100,3616829,2013-02-26,1214840,Jenni,97,"Loren and Ruth are uber-hosts. Communication beforehand was helpful and on arrival everything was easy and handy  - eg tram cards, maps and recommendations and cozy with great decor, including fabulous art by friends on the walls. Almost did not see either Loren or Ruth, despite being there at the same time as we were all out and about - but was thankful to cross paths as both super lovely and fun. I'm sure I'll be back sometime. "
288147,23939084,2014-12-15,21124831,Jennie,97,"Angel promises to provide you with Comfort and a Great experience and she certainly delivers.  My in-laws from England needed a room near our house and Angels was perfect for their needs.  They enjoyed her company, raved about the room and will stay again on their annual visit to us.  Thanks for making our lives easier in more ways than one."
16760,12155212,2014-04-24,13245415,Jennie,91,Clement House is exactly what it said it would be. We loved staying here. Colin and Chung were friendly and helpful. Recommended :)
76867,5189694,2013-06-17,6563476,Jennie,100,Great apartment stay and great location with easy tram access to the CBD. Judy was very friendly and accommodating. Excellent communication at all stages before the stay and it was convenient to be able to pick up the key at her workplace. The place was clean and the bed was comfy. Lovely to have my own bathroom. A very pleasant first airbnb experience.
313648,6283985,2013-08-06,1553365,Jennie,100,"Haydn was prompt to respond to my initial inquiry about his apartment and continued to be quick to respond before and during my stay. The apartment has a great kitchen which we used a lot. Wifi is great. Having secure parking was really handy. It was quite cold for our time in Melbourne and as the apartment has separate rooms, it is hard for the air conditioner to heat the whole apartment. Haydn quickly provided a second heater when I asked for one. The apartment is in a lovely area of Melbourne - it is quiet at night and you can walk through beautiful Fitzroy Gardens to the city. Also you are not far from outlet shopping on Bridge Road. We found a great cafe on the corner of New and York Streets (New York Tomato) where the coffee and the breakfast were great.  There are a few train stations close by, as well as trams. Overall, we had a very good stay."
215787,2647392,2012-10-18,3160004,Jennie,96,We thoroughly enjoyed our stay at this apartment.  It is a home away from home with all sorts of personal touches you wouldn't find normally.  The apartment is in a great location and the pictures don't do it justice.  It was very clean and tidy and has everything you need.  The host even rang us from France to make sure everything was OK which impressed us.  We were able to extend our stay which was wonderful as it made things so much easier. We would stay here again if we need to in the future. Geoff and Jennie
111001,358548733,2018-12-14,21969300,Jennie,83,"Yulia is patient, fun, and super interesting to talk to! She took us around tiny alleyways that we would otherwise never discover on our own and the pictures turned out awesome! Definitely recommend the group photo walk and would do it again in a heartbeat."
75109,121059206,2016-12-13,63490747,Jennifer,95,A lively house with wonderful kids and lovely pets. The room we stayed was nice and comfortable. We loved to play pool and play/stroke with the pets.
363278,44802729,2015-08-29,2853692,Jennifer,100,"Alan is a charming host, and the cottage must be one of the cutest places in Melbourne. It was perfectly situated for what I needed just off Smith Street in a quiet cul de sac. It is a real haven. And the dog Jack is a lovely boy. My first experience with Ai (Website hidden by Airbnb) and it was a great experience. Thanks Alan, and Jack."
363278,30711486,2015-04-26,20971915,Jennifer,100,"Alan was a wonderful host. His place is comfortable and he was very accommodating. He even offered breakfast each morning and drove me to my destination on the last day! Fitzroy is a really cute neighborhood to explore, and this location was convenient walking distance to all the shops and restaurants as well as the tram that goes downtown. "
247006,11305581,2014-03-29,9625731,Jennifer,93,"Another 5 star Air BnB experience! Lovely room with comfy bed & superb breakfast with quality ingredients. A great place to stay in a pleasant part of a beautiful city.
Chris is a congenial & thoughtful host. I really appreciated his helpful tips and suggestions on sightseeing & eating out in the city. 
If I am ever lucky enough to return to Melbourne, I would really like to stay here again. Thank you very much, Chris."
10803,17708099,2014-08-16,2838033,Jennifer,96,"Conveniently located near the tram stop. 
Comfortable room. 
Relaxed and friendly host who has an amazing aesthetic and interesting collectibles. "
38271,104283845,2016-09-26,35451613,Jennifer,0,Dee & Daryl were great hosts! The place was tidy & comfortable. They were nice enough to supply tea & toast in the morning which is great and convenient when you are only have the one night stay. Thank you for having us! Would 100% stay again!
72576,116578868,2016-12-01,8022749,Jennifer,95,"Everything was well organised before I arrived, communication was good and check-in went smoothly. There is a good collection of high quality teas and spreads in the kitchen and nice shampoo, conditioner and shower gel in the bathroom. There is, however, a somewhat odd atmosphere in the house. On some of the days I was there loud music blared mysteriously from the living room in the early evening which reverberated straight up into the bedroom on the third floor. It can also be difficult to get big luggage up and down the stairs as they are steep and narrow and lined with decorations (not shown in the photos). Overall, my stay wasn't bad but the place wasn't really my cup of tea."
252381,232011639,2018-02-03,121295761,Jennifer,96,Fabulous second stay! Would return again and again. Thanks for having me again Frank and Vince. Loved it just as much as the first time :)
51592,16337415,2014-07-26,9139356,Jennifer,95,Fantastic apartment! Plenty of shopping and restaurants right outside your door. Located in the heart of the CBD. Michelle was a great host and very helpful. Would love to come back and stay here again!
74548,355090086,2018-12-02,29352425,Jennifer,98,Friendly and chatty host. Guest will enjoy stay with Mario as he makes people feel like home.
252381,225550181,2018-01-06,121295761,Jennifer,95,"Great apartment in a wonderful location. Everything is at your doorstep, great cafes, restaurants, supermarket and only 5 mins walk to the beach. I will miss my morning coffee and breakfast runs to Bunker Spreckles and Veruca Salt as well as being able to pop up and back from the  beach. The neighbors are also really friendly. The apartment stayed cool even  during the 40 degree day we had as long as you close the blinds like the hosts recommend. Would definitely stay again. Thanks for having me."
150729,5753544,2013-07-15,6019628,Jennifer,98,"I arranged the stay for my in-laws and they absolutely loved Ramona's appartment. Ramona was a pleasure to deal with, and is extremely thoughtful. When I arrived to meet my in-laws at her appartment, she had laid out clean bathrobes, towels and a little welcome note for them on their bed, and maps and guides for Fitzroy and Melbourne on their bedside. It was all the small touches that I loved - fresh flowers in their room and a small heater to help them warm up if needs be. Ramona's appartment is just amazing, and the location is perfect. For anyone seeking to stay in Melbourne with more of a local feel, this appartment is for you!"
150729,27506190,2015-03-06,138245,Jennifer,88,"I cannot say enough good things about my stay. Fitzroy is one of the coolest parts of Melbourne - coffee shops, cool clothes and hipsters for days. You are right in the middle of things flanked by Gertrude St, Smith St, and Brunswick - plus easy access to the city and other sights via the Tram. The apartment is just gorgeous - even better than pictured. As Ramona is an experienced host, she's already thought of all the things that could make your stay easier. It was truly seamless.

Also, Ramona is the coolest. Period. "
247140,6052637,2013-07-28,6812832,Jennifer,0,"I would definately recommend Fiona's apartment for anyone looking for a place to stay in Melbourne!
Beautiful area, great apartment, close to city and public transport, wonderful host who provides detailed and fuss-free instructions.
Especially loved the complimentary bottle of red that greeted us upon arrival :)"
72576,353863539,2018-11-30,26450275,Jennifer,80,"In a beautifully styled home, Ramona has thought of everything to make your stay comfortable. Great location and quiet."
75109,47132915,2015-09-15,11101159,Jennifer,0,"Karen welcomed us into her home, as did her exuberant children, and even more exuberant dog. Despite the very short notice (we booked in the morning, checked in that afternoon), she was flexible in terms of our arrival time, and kept in touch via messaging (accommodating our uncertain schedule).

The neighbourhood is quiet and felt safe, but not too far from the city (we had a car – can't comment on public transport). There was ample on-street parking. We unfortunately didn't get to spend much time at the house, but the listing is accurate: a warm, comfy home. There were also thoughtful little extras like toiletries, and water in the fridge.

After a couple of weeks of camping and backpacking, Karen's home was indeed a ""cosy oasis"" :) Would definitely recommend staying here."
